ax,ay,az,gx,gy,gz
0.99,0.11,-0.25,-0.37,-0.55,2.32
0.98,0.12,-0.22,-0.49,-1.28,2.56
0.96,0.13,-0.22,-0.67,-1.46,2.14
0.95,0.13,-0.21,-0.49,-1.04,1.28
0.95,0.13,-0.21,-0.43,-0.12,0.61
0.95,0.13,-0.21,-0.43,1.53,-0.12
0.97,0.12,-0.22,-0.49,1.46,-0.37
0.97,0.12,-0.23,-0.37,1.22,-0.37
0.97,0.12,-0.22,-0.18,0.85,-0.24
0.97,0.12,-0.22,-0.18,0.61,-0.06
0.97,0.12,-0.22,-0.24,0.61,0.24
0.96,0.13,-0.22,-0.06,0.37,0.12
0.96,0.13,-0.22,0.37,1.16,-0.06
0.97,0.12,-0.23,0.61,1.28,0.06
0.97,0.12,-0.23,0.61,0.92,-0.06
0.97,0.12,-0.22,0.31,0.49,0.06
0.96,0.12,-0.22,0.24,-0.85,-0.92
0.96,0.12,-0.23,0.43,-0.24,-1.1
0.97,0.12,-0.23,0.61,1.71,-1.16
0.98,0.12,-0.23,0.61,1.59,-1.28
0.98,0.12,-0.24,0.61,1.04,-1.46
0.97,0.12,-0.24,1.1,0.98,-1.4
0.97,0.12,-0.23,1.53,1.89,-1.4
0.98,0.12,-0.22,2.38,3.3,-1.53
0.98,0.12,-0.23,2.56,2.32,-1.4
0.97,0.12,-0.23,2.62,-0.18,-0.98
0.96,0.12,-0.23,2.62,-0.24,-0.67
0.96,0.12,-0.22,2.75,0.24,-0.79
0.96,0.12,-0.22,3.42,2.26,-1.77
0.96,0.11,-0.22,3.78,3.23,-1.83
0.97,0.11,-0.23,4.82,4.21,-1.04
0.97,0.11,-0.28,5.43,3.42,-0.55
0.97,0.11,-0.32,6.71,3.17,-0.24
0.98,0.1,-0.32,9.95,7.2,0.73
0.9,0.11,-0.16,8.97,3.05,-0.73
0.87,0.15,-0.08,-1.71,-6.47,-5.13
0.94,0.14,-0.06,-8.97,-5.86,-4.64
0.97,0.13,-0.13,-15.01,-27.47,-12.33
0.85,0.15,-0.21,-7.08,-27.34,-16.78
0.93,0.1,-0.22,5.8,-4.76,-14.65
1.18,0.05,-0.2,6.29,21.36,-2.01
1.13,0.08,-0.22,-5.49,-16.24,-0.37
1.0,0.13,-0.22,-10.93,-49.5,-6.35
0.95,0.17,-0.23,-7.57,-18.86,2.75
1.0,0.12,-0.26,0.24,16.17,8.36
0.99,0.1,-0.31,1.59,10.8,5.92
0.98,0.11,-0.31,2.56,8.48,6.65
0.99,0.12,-0.27,6.96,33.14,12.76
1.03,0.1,-0.17,9.28,41.99,13.73
1.0,0.09,-0.16,8.42,25.51,5.98
0.95,0.1,-0.21,6.41,19.23,4.03
0.94,0.09,-0.23,3.97,17.88,5.31
0.92,0.09,-0.23,-2.32,15.5,4.82
0.91,0.09,-0.24,-2.87,12.21,4.15
0.94,0.08,-0.24,-3.85,3.78,2.93
0.97,0.12,-0.22,-6.47,0.49,3.36
0.96,0.14,-0.22,-9.7,-7.26,2.56
0.96,0.14,-0.23,-10.13,-9.4,1.53
0.95,0.14,-0.23,-10.07,-9.89,1.46
0.95,0.14,-0.25,-7.63,-13.31,0.31
0.93,0.14,-0.3,-6.04,-15.14,-0.55
0.94,0.14,-0.31,-3.3,-13.24,0.43
0.95,0.13,-0.29,-1.95,-12.27,0.61
0.95,0.12,-0.25,-0.31,-12.02,-0.67
0.95,0.11,-0.17,-0.18,-11.41,-1.53
0.94,0.12,-0.16,0.49,-7.26,-2.32
0.95,0.12,-0.2,1.28,-3.36,-2.75
0.97,0.12,-0.22,1.71,1.04,-2.69
0.98,0.11,-0.23,0.92,2.5,-1.71
