ax,ay,az,gx,gy,gz
0.79,0.62,0.01,0.49,3.78,0.67
0.79,0.62,-0.0,0.73,0.92,0.73
0.78,0.62,-0.01,0.73,0.06,0.92
0.78,0.61,-0.0,0.73,0.0,1.22
0.78,0.61,0.01,0.73,-0.18,1.28
0.78,0.61,0.03,0.67,-0.79,0.98
0.78,0.61,0.04,0.37,0.06,-0.37
0.78,0.61,0.02,0.18,1.1,-0.73
0.78,0.61,0.0,0.0,1.28,-0.85
0.78,0.61,-0.0,-0.31,-0.12,-0.73
0.78,0.62,0.01,-0.43,-0.24,-0.55
0.79,0.62,0.01,-0.73,-0.61,-0.37
0.79,0.62,0.01,-0.67,-1.28,-0.49
0.78,0.62,0.01,-0.61,-1.4,-0.61
0.79,0.62,0.01,-0.37,0.31,-0.12
0.79,0.62,0.01,0.12,1.22,-0.12
0.8,0.62,0.01,0.85,0.67,0.18
0.79,0.62,0.01,0.85,-0.85,0.24
0.79,0.62,0.01,0.61,-1.77,0.24
0.78,0.62,0.02,0.12,-0.24,0.85
0.79,0.61,0.02,0.0,0.61,0.73
0.79,0.61,0.02,-0.18,1.4,0.12
0.79,0.62,0.01,-0.18,2.08,0.12
0.79,0.62,0.0,-0.12,2.38,0.31
0.79,0.61,-0.0,0.0,0.43,0.61
0.78,0.61,-0.0,-0.06,-0.06,0.55
0.79,0.61,0.01,0.06,1.16,1.22
0.79,0.61,0.02,0.37,0.43,0.67
0.78,0.61,0.02,0.43,0.79,0.43
0.78,0.61,0.02,0.61,1.95,0.55
0.78,0.62,0.02,1.65,2.44,-0.06
0.78,0.63,0.02,1.04,0.67,-1.22
0.82,0.62,0.02,-11.78,-5.74,-1.77
0.76,0.65,0.06,-16.48,-15.99,-1.77
0.69,0.67,0.03,-0.55,-47.67,-11.6
0.56,0.55,-0.15,11.54,-41.99,-14.59
0.89,0.52,-0.08,20.39,-0.37,-7.32
1.23,0.5,0.01,10.19,54.08,21.91
0.99,0.57,0.12,4.39,6.77,19.65
0.8,0.63,0.14,-1.89,-52.31,-4.64
0.63,0.7,0.12,-6.1,-35.95,1.95
0.69,0.64,0.07,-7.57,-18.49,4.52
0.71,0.64,0.01,-6.84,-10.13,-1.59
0.71,0.65,-0.02,-5.62,-3.23,0.12
0.74,0.63,-0.02,-2.5,10.31,3.6
0.8,0.6,0.0,-0.85,8.36,2.26
0.79,0.6,0.01,0.73,0.43,-0.12
0.75,0.61,0.03,0.67,1.34,-0.98
0.73,0.62,0.04,0.24,7.14,-1.53
0.75,0.63,0.05,-1.34,31.49,-0.79
0.85,0.58,0.01,-1.34,36.5,0.06
0.86,0.55,-0.04,1.28,24.23,0.31
0.83,0.55,-0.06,8.67,-18.8,-3.85
0.79,0.61,0.04,6.35,-21.67,-1.71
0.75,0.64,0.11,-2.26,-11.35,3.85
0.73,0.64,0.14,-3.11,-12.63,-0.31
0.72,0.64,0.11,-3.23,-14.95,-4.7
0.72,0.63,0.07,-4.21,-9.46,-6.59
0.75,0.63,0.01,-4.94,-2.5,-6.04
0.77,0.63,0.01,-5.37,6.47,-3.3
0.81,0.63,0.02,-4.82,5.55,-2.2
0.83,0.63,0.02,-3.72,2.69,-1.4
0.83,0.63,0.02,-1.1,-3.78,-0.37
0.81,0.62,-0.0,0.0,-6.16,0.12
0.8,0.62,-0.0,0.85,-6.59,0.73
0.78,0.62,0.0,2.32,-2.81,2.5
0.78,0.61,0.03,2.62,-0.98,2.69
0.78,0.61,0.05,2.2,0.49,1.89
0.79,0.6,0.05,1.83,0.79,1.22
0.79,0.6,0.05,0.43,0.85,0.61
