ax,ay,az,gx,gy,gz
0.2,0.82,-0.53,0.73,-0.43,-0.92
0.2,0.82,-0.54,1.04,-0.43,-0.79
0.2,0.82,-0.53,0.98,0.67,0.06
0.2,0.81,-0.52,0.98,0.79,0.31
0.2,0.81,-0.52,1.04,0.37,-0.12
0.2,0.82,-0.52,1.28,-0.06,-0.31
0.2,0.82,-0.52,1.28,0.0,0.18
0.2,0.82,-0.52,1.4,-0.18,0.61
0.19,0.81,-0.51,1.34,0.06,0.67
0.19,0.81,-0.51,1.16,1.16,0.67
0.2,0.82,-0.53,1.22,0.67,0.37
0.2,0.82,-0.53,1.28,-0.18,0.18
0.2,0.82,-0.53,1.16,-0.49,0.55
0.19,0.82,-0.52,1.16,0.06,0.61
0.19,0.82,-0.51,1.34,-0.12,0.06
0.2,0.82,-0.51,1.28,-0.73,-0.24
0.2,0.82,-0.51,0.92,-0.98,-0.18
0.2,0.81,-0.51,0.18,-0.24,0.31
0.19,0.81,-0.52,0.12,0.24,0.31
0.2,0.82,-0.52,0.61,0.92,0.31
0.2,0.82,-0.52,0.73,1.28,0.43
0.2,0.82,-0.52,0.67,1.53,0.43
0.2,0.82,-0.51,-0.55,1.77,0.18
0.18,0.82,-0.49,-0.79,1.83,0.24
0.17,0.83,-0.45,5.49,0.12,-3.05
0.18,0.82,-0.42,-1.04,-6.71,-7.57
0.16,0.85,-0.4,-17.27,-21.67,-20.87
0.18,0.86,-0.69,-3.54,-24.05,-24.41
0.32,0.83,-0.96,21.24,-21.36,-21.97
0.41,0.83,-0.97,28.99,27.4,9.64
0.38,0.8,-0.37,20.26,40.04,29.11
0.32,0.75,-0.22,7.93,-19.41,9.03
0.09,0.79,-0.38,4.46,-58.59,-15.01
0.01,0.83,-0.49,2.69,-71.11,-25.63
-0.03,0.83,-0.53,-2.62,-15.38,-8.06
0.05,0.78,-0.49,-8.3,18.49,1.71
0.14,0.79,-0.47,-17.58,43.88,7.57
0.33,0.85,-0.53,-14.95,40.16,7.14
0.38,0.86,-0.57,-4.39,13.31,2.2
0.25,0.83,-0.55,-3.23,-2.56,-1.77
0.16,0.81,-0.52,-3.85,-11.23,-4.94
0.12,0.81,-0.52,-2.81,-5.8,-7.32
0.22,0.82,-0.56,0.18,-2.08,-7.2
0.3,0.82,-0.58,5.74,-1.28,-2.08
0.3,0.82,-0.52,6.84,1.53,2.56
0.27,0.81,-0.48,7.08,3.6,6.41
0.23,0.8,-0.46,3.78,-3.66,3.17
0.19,0.81,-0.45,0.98,-8.18,-0.61
0.18,0.82,-0.46,-2.26,-6.1,-2.01
0.19,0.82,-0.5,-2.56,-2.2,-1.46
0.19,0.83,-0.52,-0.55,4.21,-1.1
0.22,0.83,-0.53,0.18,6.04,0.18
0.24,0.82,-0.51,0.06,6.41,1.89
0.25,0.82,-0.5,-0.67,3.42,2.99
0.24,0.82,-0.49,-1.16,1.1,2.56
0.22,0.82,-0.49,-1.59,-1.89,0.92
0.2,0.82,-0.5,-1.77,-1.89,0.67
0.2,0.82,-0.5,-1.83,-1.34,0.67
0.21,0.82,-0.5,-2.08,0.06,0.92
0.21,0.82,-0.51,-2.44,-0.06,1.1
0.21,0.82,-0.53,-2.62,-1.83,0.79
0.2,0.82,-0.54,-2.2,-1.59,0.61
0.2,0.82,-0.54,-1.59,-0.18,0.98
0.21,0.82,-0.53,-0.37,2.26,1.71
0.21,0.81,-0.52,0.06,1.53,1.28
0.21,0.81,-0.52,0.31,-1.22,-0.12
0.19,0.81,-0.52,0.31,-1.22,-0.43
0.18,0.81,-0.51,0.12,0.31,-0.55
0.19,0.82,-0.5,-0.43,2.81,-1.1
0.22,0.82,-0.52,-0.12,1.65,-1.65
0.23,0.82,-0.53,0.67,-0.79,-1.71
