ax,ay,az,gx,gy,gz
0.91,0.2,0.04,4.94,-33.02,-4.09
0.96,0.19,0.09,6.47,-22.95,-1.83
0.99,0.2,0.14,-1.04,11.35,7.45
1.0,0.19,0.16,-1.77,14.22,9.83
0.99,0.18,0.16,0.24,8.24,4.7
0.99,0.19,0.16,4.52,-12.33,-7.63
0.99,0.19,0.16,4.39,-20.87,-4.58
0.96,0.19,0.16,1.65,-20.94,5.8
0.93,0.19,0.15,1.1,-13.18,5.68
0.93,0.19,0.16,1.59,-4.03,3.54
0.94,0.19,0.16,2.14,11.35,0.31
0.97,0.19,0.18,1.46,13.85,-0.24
0.98,0.19,0.18,0.55,4.33,-1.16
0.97,0.19,0.16,0.49,-1.95,-1.46
0.96,0.2,0.17,0.24,-4.94,-1.04
0.96,0.2,0.18,-0.61,0.24,0.73
0.97,0.2,0.16,-0.79,4.94,0.49
0.97,0.2,0.15,-0.43,9.46,-1.22
0.99,0.2,0.15,-0.43,9.28,-0.79
1.0,0.2,0.15,-0.85,8.06,0.85
1.0,0.2,0.15,-1.59,3.05,3.23
0.98,0.2,0.15,-1.04,-0.67,0.31
0.97,0.2,0.16,-1.04,-1.1,-0.31
0.97,0.2,0.16,-1.1,-0.79,0.37
0.97,0.2,0.15,-0.85,-0.18,1.28
0.97,0.2,0.15,-0.67,-0.55,0.61
0.97,0.2,0.15,-0.73,-1.46,0.0
0.97,0.19,0.14,-0.73,-1.83,0.37
0.96,0.19,0.15,-0.61,-2.32,0.49
0.97,0.19,0.16,0.0,-2.87,-0.43
0.98,0.19,0.16,0.37,-2.08,-0.37
0.97,0.2,0.15,0.31,-1.46,0.06
0.97,0.2,0.15,0.18,-0.73,0.31
0.97,0.2,0.15,-0.06,0.73,-0.06
0.97,0.21,0.17,0.43,0.67,0.0
0.96,0.21,0.17,5.43,-0.85,-0.12
1.0,0.19,0.13,5.37,-2.32,-0.61
0.99,0.19,0.12,2.38,-4.76,-1.1
0.97,0.19,0.13,-5.68,-6.84,-1.34
0.93,0.17,0.22,-9.03,-3.72,-0.43
0.93,0.18,0.25,-6.77,4.39,2.56
0.99,0.19,0.19,1.28,5.49,0.61
1.05,0.19,0.19,5.8,7.57,-1.53
1.05,0.21,0.15,-0.73,5.07,-5.0
0.96,0.19,0.12,-1.1,-7.93,-3.3
0.96,0.18,0.14,1.16,-17.76,-0.98
0.97,0.21,0.15,0.43,-7.14,-1.1
1.0,0.21,0.17,-0.55,4.33,0.61
1.02,0.2,0.19,-2.5,7.14,3.42
0.99,0.2,0.17,-2.38,2.75,1.59
0.97,0.2,0.15,-1.34,-1.28,-1.59
0.95,0.18,0.14,-2.2,0.24,0.37
0.94,0.18,0.14,-3.78,2.56,2.93
0.95,0.18,0.14,-4.09,6.59,1.04
0.99,0.18,0.16,-3.11,6.47,-3.36
0.99,0.19,0.18,-3.11,1.46,-3.3
0.96,0.2,0.12,-0.98,-0.06,-1.28
0.97,0.19,0.09,6.35,-5.98,-0.43
1.0,0.2,0.12,6.35,-7.39,1.28
0.96,0.2,0.14,4.03,-4.27,4.09
0.92,0.2,0.16,0.12,8.3,4.7
0.97,0.19,0.19,0.49,9.77,1.59
0.99,0.2,0.19,2.99,-0.06,-1.04
0.98,0.2,0.18,3.36,-4.64,-0.12
0.97,0.2,0.16,2.69,-6.53,1.1
0.97,0.2,0.15,0.85,-4.94,2.08
0.96,0.2,0.15,0.67,-2.26,1.16
0.96,0.2,0.16,0.43,4.52,-0.92
0.97,0.2,0.17,-0.06,5.68,-0.92
0.97,0.2,0.17,-0.49,4.39,-0.55
0.98,0.19,0.17,-0.79,-1.89,-0.12
0.98,0.2,0.16,-0.79,-4.09,0.24
0.98,0.2,0.16,-1.1,-2.93,0.79
0.98,0.2,0.16,-1.16,-0.55,0.61
0.98,0.2,0.16,-1.22,1.4,0.31
0.98,0.2,0.16,-1.22,2.38,0.06
0.98,0.2,0.15,-1.16,1.4,0.31
0.97,0.19,0.15,-0.73,-0.61,0.73
0.97,0.2,0.15,-0.24,-0.79,0.43
0.97,0.2,0.15,0.37,0.24,0.0
0.97,0.2,0.16,0.31,0.73,0.06
0.97,0.19,0.16,0.31,1.1,0.06
0.97,0.19,0.16,0.73,0.79,-0.18
0.97,0.19,0.16,0.92,0.37,-0.37
0.97,0.2,0.15,0.85,0.06,-0.49
0.97,0.2,0.15,0.43,-0.43,0.0
0.97,0.2,0.16,0.37,-0.37,0.18
0.97,0.2,0.16,-0.06,-0.37,0.12
0.97,0.2,0.18,-0.31,-0.55,0.18
0.96,0.22,0.18,0.92,-0.49,0.12
0.96,0.22,0.16,6.23,-2.26,-1.16
1.01,0.18,0.09,2.32,-6.23,-2.08
0.92,0.18,0.2,-12.57,-14.04,-2.2
0.9,0.19,0.24,-14.71,-11.29,-0.06
0.9,0.2,0.22,-0.18,6.77,4.64
1.08,0.18,0.21,3.3,17.46,6.41
1.12,0.21,0.17,-2.44,18.74,3.23
0.95,0.21,0.11,0.0,0.06,-0.06
0.94,0.2,0.12,4.03,-18.37,-4.27
0.93,0.21,0.15,4.27,-14.89,-3.05
0.98,0.23,0.15,3.48,-2.32,3.85
1.0,0.21,0.15,4.46,5.8,6.77
0.97,0.19,0.15,4.82,3.36,0.85
0.96,0.2,0.16,4.94,2.87,-5.0
0.96,0.2,0.16,4.27,4.27,-2.62
0.94,0.18,0.13,3.48,2.26,2.01
0.96,0.17,0.14,2.62,-0.24,3.6
1.02,0.17,0.16,2.38,-2.93,-3.11
1.02,0.19,0.22,1.83,-4.09,-4.52
0.95,0.2,0.23,-2.5,5.43,-3.23
0.92,0.22,0.19,-5.13,11.96,-3.85
0.94,0.21,0.13,-5.0,10.93,-4.15
0.97,0.19,0.1,3.91,-12.39,-3.78
1.0,0.19,0.13,5.31,-17.94,-2.5
0.98,0.2,0.15,-2.01,-4.82,3.48
0.96,0.2,0.18,-3.72,1.71,5.68
0.97,0.19,0.18,-2.32,4.52,3.72
0.98,0.19,0.18,1.89,3.66,-4.46
0.98,0.2,0.16,2.32,2.62,-3.6
0.97,0.2,0.15,0.79,1.59,3.97
0.95,0.19,0.16,-0.06,0.61,4.82
0.96,0.19,0.18,-0.61,-0.61,3.11
0.97,0.19,0.19,-0.12,-1.95,-0.12
0.98,0.2,0.18,0.18,-1.65,0.12
0.98,0.2,0.16,-0.18,-1.16,0.92
0.98,0.2,0.15,-0.24,-1.22,1.04
0.97,0.2,0.16,-0.18,-0.73,1.1
0.97,0.19,0.17,-0.67,1.89,1.04
0.96,0.19,0.19,-1.1,2.69,1.04
0.97,0.2,0.19,-0.49,1.4,0.24
0.98,0.2,0.18,-0.18,-0.12,-0.06
0.98,0.2,0.17,-0.31,-1.53,0.18
0.97,0.2,0.16,-1.28,-1.4,0.92
0.96,0.2,0.15,-1.46,0.12,0.55
0.96,0.21,0.15,-0.85,2.75,-0.18
0.98,0.21,0.16,-0.49,2.99,0.24
0.99,0.21,0.17,-0.24,2.87,0.92
0.99,0.21,0.17,0.12,0.79,1.95
0.99,0.21,0.16,0.31,-0.55,1.83
0.98,0.2,0.15,0.37,-1.22,1.46
0.97,0.2,0.15,0.06,0.37,2.14
0.96,0.2,0.16,0.06,1.95,3.05
0.95,0.2,0.17,3.36,3.78,3.54
0.96,0.2,0.17,5.49,2.87,2.75
0.96,0.19,0.16,5.0,1.28,1.59
0.94,0.19,0.16,-3.85,-3.48,-1.4
0.95,0.19,0.22,-9.16,-6.84,-1.65
0.93,0.2,0.18,-8.85,-10.86,-1.4
0.92,0.18,0.13,10.56,-18.19,0.24
1.11,0.19,0.12,9.95,-8.18,1.46
1.07,0.21,0.13,2.38,2.08,0.49
0.98,0.2,0.19,4.27,-9.34,3.23
0.93,0.2,0.21,5.62,-15.5,1.28
0.91,0.22,0.21,2.75,0.37,-2.5
0.96,0.22,0.22,1.34,10.13,1.59
0.97,0.21,0.22,-0.49,12.21,6.16
0.97,0.2,0.2,-0.43,8.54,2.5
0.95,0.2,0.18,-0.43,5.13,-1.53
0.94,0.2,0.17,-1.1,6.47,-1.16
0.96,0.19,0.14,-2.32,8.18,0.85
0.96,0.18,0.12,-4.7,5.13,0.31
0.97,0.19,0.13,-4.94,3.66,-3.54
0.99,0.2,0.17,-4.76,4.21,-5.55
0.99,0.2,0.19,-5.25,6.84,0.0
0.99,0.2,0.18,-3.05,1.4,-0.12
0.99,0.21,0.12,1.34,-5.62,-2.44
0.97,0.21,0.12,3.91,-8.79,-1.16
0.93,0.22,0.15,1.71,-1.71,1.89
0.94,0.21,0.16,0.12,4.15,4.33
0.98,0.2,0.18,0.98,-0.18,1.59
0.99,0.2,0.2,1.77,-6.29,-0.85
0.96,0.2,0.19,2.08,-11.72,-1.04
0.95,0.2,0.18,2.01,-10.13,0.0
0.97,0.21,0.18,1.77,-7.02,0.73
0.97,0.21,0.17,1.95,-1.1,0.31
0.95,0.2,0.16,2.32,1.1,-0.67
0.95,0.2,0.16,1.16,1.1,-2.87
0.98,0.2,0.17,0.55,-1.95,-2.44
0.98,0.2,0.17,0.55,-5.19,-1.22
0.98,0.2,0.17,0.61,-4.58,0.18
0.98,0.21,0.17,0.49,-1.16,0.06
0.98,0.21,0.18,0.06,3.17,-0.18
0.95,0.2,0.17,0.18,3.42,-0.49
0.95,0.2,0.17,0.43,2.99,-1.04
0.99,0.2,0.18,0.37,-0.98,-0.12
0.98,0.2,0.18,0.0,-2.87,1.22
0.97,0.2,0.18,-0.79,-1.53,1.46
0.97,0.2,0.18,-0.73,0.24,0.67
0.97,0.21,0.18,0.18,1.4,-0.24
0.97,0.2,0.17,0.43,1.65,-0.49
0.97,0.2,0.17,0.31,1.77,-0.43
0.96,0.2,0.17,-0.24,0.67,0.43
0.96,0.2,0.18,-0.18,0.18,0.55
0.97,0.2,0.18,0.18,0.12,0.37
0.97,0.2,0.18,0.0,0.18,0.37
0.97,0.2,0.17,-0.43,0.31,0.43
0.97,0.2,0.17,-0.98,1.28,0.24
0.96,0.2,0.17,-0.79,1.83,0.37
0.97,0.2,0.18,-0.43,2.14,0.73
0.97,0.21,0.19,-0.43,1.53,0.79
0.97,0.22,0.19,0.31,0.67,0.49
0.98,0.22,0.17,2.5,-2.38,-0.31
0.99,0.2,0.14,-1.1,-4.09,-0.24
0.97,0.2,0.17,-14.65,-4.88,-0.85
0.86,0.22,0.24,-13.37,-1.89,-0.67
0.89,0.19,0.2,-2.56,1.89,0.18
1.06,0.17,0.2,9.28,8.06,3.97
1.11,0.21,0.12,5.43,-2.93,1.65
0.96,0.22,0.1,8.73,-52.0,-3.36
0.9,0.2,0.13,10.44,-52.61,-6.71
0.93,0.21,0.16,8.3,-30.82,-5.19
0.96,0.22,0.18,3.11,19.04,13.0
0.98,0.18,0.21,2.56,27.16,14.71
0.96,0.17,0.22,3.66,17.94,-1.83
0.96,0.2,0.21,4.21,9.83,-6.84
0.96,0.2,0.21,4.03,3.42,-5.0
0.96,0.19,0.22,-0.43,-3.85,3.91
0.93,0.19,0.19,-3.17,-4.27,3.85
0.93,0.2,0.19,-3.91,5.74,-5.0
0.95,0.21,0.21,-3.11,10.74,-7.69
0.95,0.21,0.23,-3.54,10.99,-6.29
0.95,0.21,0.23,-4.64,4.03,-2.01
1.01,0.2,0.18,-2.56,-0.79,-1.89
1.02,0.21,0.17,1.46,-5.92,0.85
0.98,0.22,0.17,0.37,-1.53,2.08
0.97,0.22,0.17,-1.77,6.04,1.71
0.97,0.22,0.17,-0.79,4.09,0.73
0.96,0.21,0.18,0.43,0.55,0.0
0.95,0.2,0.18,0.18,-3.66,1.28
0.96,0.2,0.17,-0.18,-3.48,2.5
0.97,0.2,0.17,0.73,-0.98,2.26
0.98,0.2,0.18,1.46,-0.31,1.46
0.97,0.2,0.18,1.89,-0.12,0.98
0.96,0.2,0.18,0.92,0.18,0.18
0.95,0.2,0.18,0.43,0.18,-0.31
0.94,0.2,0.18,0.61,-0.37,-0.79
0.97,0.2,0.19,0.67,-0.43,-0.79
0.98,0.2,0.2,0.61,-0.06,-0.43
0.99,0.21,0.2,0.06,1.71,0.37
0.97,0.21,0.19,-0.12,2.08,-0.06
0.96,0.21,0.19,-0.24,0.98,-1.28
0.96,0.21,0.19,-0.49,0.37,-1.28
0.96,0.2,0.19,-0.67,-0.06,-0.12
0.97,0.2,0.18,-0.61,-0.31,0.18
0.98,0.2,0.19,-0.49,0.12,0.73
0.98,0.21,0.19,-0.61,0.85,0.79
0.97,0.21,0.18,-0.85,1.46,0.49
0.97,0.21,0.18,-1.04,0.98,-0.24
0.96,0.21,0.18,-0.85,0.37,-0.12
0.96,0.2,0.17,-0.18,0.24,0.55
0.96,0.2,0.18,-0.12,1.04,0.67
0.96,0.2,0.18,0.37,1.59,0.61
0.95,0.22,0.18,2.75,0.98,0.24
0.97,0.21,0.15,4.46,-0.67,-0.37
0.97,0.19,0.15,-3.17,-3.97,-1.65
0.95,0.2,0.21,-7.75,-3.97,-3.11
0.94,0.22,0.26,-7.39,-1.22,-2.32
0.92,0.19,0.14,3.97,1.34,-2.01
1.11,0.16,0.13,14.04,3.85,0.24
1.18,0.18,0.14,8.18,3.17,3.72
0.98,0.22,0.19,4.39,-7.63,2.62
0.95,0.21,0.2,3.6,-16.66,-1.95
0.92,0.23,0.2,2.62,-10.62,-1.4
0.93,0.22,0.21,2.38,-2.87,3.05
0.95,0.21,0.22,1.46,6.59,7.57
0.96,0.2,0.23,0.67,8.12,4.82
0.96,0.2,0.22,-1.28,6.1,-0.55
0.96,0.2,0.19,-2.26,3.6,-0.06
0.96,0.2,0.17,-3.17,1.04,0.85
0.95,0.2,0.16,-3.72,-1.34,-0.61
0.93,0.19,0.14,-3.17,-0.18,-2.26
0.93,0.19,0.15,-3.11,7.08,-5.37
0.96,0.2,0.22,-3.6,10.44,-5.68
0.97,0.2,0.25,-3.23,8.3,-5.0
1.0,0.21,0.19,-2.01,3.11,-7.08
1.01,0.21,0.13,0.12,-5.49,-8.73
1.01,0.21,0.1,5.98,-26.06,-4.88
0.99,0.21,0.14,6.29,-27.16,-1.22
0.96,0.21,0.17,1.53,-7.87,3.48
0.97,0.2,0.21,0.24,-0.18,3.91
0.98,0.2,0.23,0.43,0.98,2.93
0.97,0.2,0.23,1.83,-6.84,-0.55
0.96,0.2,0.22,1.89,-9.46,-0.73
0.96,0.2,0.22,1.16,-10.8,2.44
0.96,0.2,0.22,0.98,-11.47,3.3
0.96,0.2,0.23,1.34,-13.55,0.31
0.97,0.2,0.22,1.1,-14.89,-1.53
0.96,0.2,0.22,0.61,-16.17,-2.2
0.95,0.2,0.21,0.06,-14.22,-0.49
0.94,0.21,0.21,-0.18,-9.83,0.61
0.95,0.21,0.21,0.0,2.14,1.34
0.95,0.2,0.21,0.37,5.68,0.98
0.96,0.19,0.22,0.55,6.23,0.37
0.96,0.19,0.23,0.18,2.56,0.0
0.97,0.19,0.25,-0.67,0.61,0.79
0.98,0.19,0.26,-2.5,1.22,4.03
1.01,0.19,0.23,-2.5,4.76,4.88
1.01,0.19,0.21,-2.14,8.42,5.13
1.01,0.2,0.2,-1.4,11.96,5.74
0.99,0.21,0.19,-1.46,12.02,6.29
0.97,0.21,0.19,-1.83,8.85,8.24
0.95,0.22,0.22,-2.2,6.96,8.79
0.94,0.22,0.22,-2.56,5.31,8.73
0.93,0.22,0.21,-1.71,2.81,6.96
0.94,0.23,0.2,-1.22,0.85,5.55
0.94,0.23,0.2,-1.28,-2.69,3.85
0.93,0.23,0.2,-1.46,-2.38,3.6
0.94,0.22,0.2,-2.01,0.06,2.99
0.94,0.22,0.21,-1.95,0.73,2.38
0.94,0.22,0.21,-1.53,1.22,1.46
0.94,0.22,0.21,-1.1,1.95,-0.12
0.95,0.21,0.2,-1.28,1.59,-0.12
0.95,0.21,0.2,-1.16,0.67,-0.37
0.96,0.21,0.2,-0.85,0.49,-0.67
0.96,0.22,0.2,-0.18,0.55,-0.85
0.96,0.22,0.19,-0.12,0.85,-0.73
0.96,0.22,0.19,-0.12,1.53,-0.49
0.96,0.22,0.2,0.37,3.11,-0.06
0.97,0.22,0.2,0.43,3.11,0.31
0.97,0.22,0.2,0.79,1.59,0.31
0.96,0.22,0.2,1.16,0.31,-0.18
0.96,0.22,0.2,1.4,-0.79,-0.61
0.95,0.22,0.2,1.4,-0.18,-0.67
0.96,0.22,0.2,1.04,1.16,-0.61
0.96,0.22,0.21,0.37,1.83,-0.31
0.96,0.22,0.21,0.55,1.16,-0.61
0.96,0.22,0.21,0.61,0.24,-1.34
0.96,0.22,0.21,-0.31,-1.04,-1.59
0.95,0.22,0.21,-0.73,-0.37,-1.22
0.95,0.22,0.21,-0.85,1.83,-1.4
0.96,0.22,0.2,-0.67,1.71,-1.46
0.96,0.22,0.2,-0.55,0.92,-1.59
0.96,0.22,0.19,-0.49,1.1,-1.89
0.97,0.22,0.19,-0.49,2.01,-1.95
0.97,0.21,0.19,-0.31,1.46,-1.04
0.97,0.21,0.19,0.06,1.04,-0.73
0.97,0.21,0.19,0.49,1.16,-0.49
0.97,0.21,0.19,0.61,0.92,0.0
0.97,0.21,0.19,0.85,0.49,0.49
0.97,0.21,0.19,1.16,-0.31,0.67
0.96,0.21,0.2,1.16,0.0,0.55
0.96,0.21,0.2,1.4,1.46,0.43
0.95,0.21,0.2,1.46,1.83,0.43
0.95,0.21,0.21,1.59,1.71,0.24
0.96,0.21,0.21,1.28,0.55,-0.12
0.96,0.21,0.21,0.92,-0.24,-0.18
0.96,0.21,0.21,-1.1,-0.55,-0.67
0.95,0.22,0.2,-2.56,1.53,0.0
0.96,0.22,0.2,-3.05,5.92,0.98
0.97,0.22,0.21,-1.34,13.12,1.34
1.0,0.22,0.21,-0.79,11.17,0.67
0.99,0.22,0.21,-0.18,1.22,-0.85
0.96,0.22,0.21,-0.06,-2.62,-0.92
0.95,0.22,0.2,0.0,-4.15,-0.24
0.94,0.22,0.19,-0.12,-1.04,1.46
0.95,0.22,0.17,-0.31,1.59,1.46
0.96,0.22,0.17,-0.61,3.3,1.16
0.97,0.22,0.17,-0.85,2.87,0.79
0.97,0.22,0.18,-0.85,1.65,0.61
0.96,0.22,0.19,-0.67,-0.85,0.37
0.96,0.22,0.19,-0.55,-1.28,0.18
0.97,0.22,0.19,-0.31,-0.98,0.18
0.97,0.21,0.19,0.24,0.55,0.49
0.96,0.22,0.18,0.43,0.61,0.55
